Epochs,Train 1pit_multi_loss,Val 1pit_multi_loss,Train si_sdr,Train accuracy_metric,Train probnorm_acc_metric,Val si_sdr,Val accuracy_metric,Val probnorm_acc_metric
75,0.004001387373777107,0.008266196826472878,17.870780515670777,99.625,0.9962775590419769,12.63594428062439,97.475,0.9749448817968368
76,0.004500072044553235,0.008405974324792623,17.095776158332825,99.34375,0.9934872047007084,12.53404831314087,96.575,0.9660078738927841
77,0.004406174549600109,0.008231269739568234,17.241662905693055,99.35625,0.99361023619771,12.707363103866577,96.6,0.9662598423957824
78,0.004283100471366197,0.008779918788000942,17.40281231212616,99.45,0.9945413385629653,12.0560959815979,96.375,0.9640275589227676
79,0.004170474135549739,0.007875589000061155,17.59436367225647,99.49375,0.9949744094312191,13.048328777313232,97.075,0.9709645668268204
80,0.004148323868634179,0.008517130540683865,17.63665897274017,99.59375,0.9959675196707248,12.343801109313965,97.2,0.9722007873058319
81,0.004156069717369973,0.008007848735898732,17.63582969379425,99.60625,0.9960915354192257,12.904411664962769,97.125,0.9714606298208237
82,0.004021764304256067,0.007699838482774794,17.8300292634964,99.56875,0.995718503922224,13.276444593429565,97.225,0.9724566928148269
83,0.004016584812663496,0.007989128287881613,17.855049704551696,99.59375,0.9959675196707248,12.963170539855957,96.85,0.9687283463478088
84,0.004222823658026755,0.007865137092769146,17.541103402137757,99.4875,0.9949114173054695,13.070162284851074,97.15,0.9717007873058319
85,0.004074177318951115,0.0077300859577953815,17.74755330944061,99.65,0.9965255905389786,13.143979177474975,97.2,0.9722007873058319
86,0.004029999543679878,0.007837426589801907,17.833235728263855,99.65,0.9965255905389786,13.062910837173462,97.025,0.9704724408388138
87,0.004012152006616816,0.008285176435485483,17.867719500541686,99.6625,0.9966496062874795,12.577964792251587,96.55,0.9657480313777923
88,0.004012837233720347,0.007963674310594797,17.841777386665346,99.59375,0.9959675196707248,13.043031131744385,97.425,0.9744330707788468
89,0.003964878660161048,0.007931331301108003,17.917327536582945,99.7,0.9970216535329819,13.038161333084107,97.425,0.9744448817968369
90,0.0038828991055488587,0.007964603940024972,18.066109134674072,99.7,0.9970206692814827,12.99451528930664,97.65,0.9766732282638549
